PROD_ID|TIME_ID|PROMO_ID|CHANNEL_ID|UNIT_COST|UNIT_PRICE
19|25/07/1998|999|2|50.28|62.08
19|14/09/1998|999|3|48.15|61.22
19|26/09/1998|999|3|49|61.43
20|10/08/1998|350|3|531.94|599.99
20|13/08/1998|350|2|538.81|608.39
21|08/07/1998|999|3|802.67|1067.73
21|08/08/1998|350|4|776.52|1067.73
21|20/08/1998|350|4|776.52|1052.99
21|19/09/1998|999|3|778.59|1067.73
21|23/09/1998|999|3|778.59|1052.99
22|21/07/1998|999|3|22.29|26.56
22|23/07/1998|999|2|22.58|26.19
22|25/07/1998|999|2|22.58|26.56
22|17/08/1998|350|2|22.58|26.56
22|19/08/1998|350|2|22.58|26.56
22|19/09/1998|999|3|21.61|26.56
23|10/07/1998|999|2|20.1|23.83
23|16/07/1998|999|3|19.85|23.83
23|20/07/1998|999|3|19.49|24.08
23|30/09/1998|999|3|18.91|23.75
24|08/07/1998|999|3|40.77|49.34
24|10/07/1998|999|2|41.3|49.34
24|20/07/1998|999|3|40.77|48.66
24|23/07/1998|999|2|41.88|48.85
24|08/08/1998|350|2|42.04|48.83
24|12/09/1998|999|3|40.26|48.83
25|02/07/1998|999|3|101.97|126.42
25|23/07/1998|999|2|103.31|126.42
25|25/07/1998|999|3|100.17|125.98
25|26/07/1998|999|2|103.31|126.42
25|13/08/1998|350|2|101.47|127.74
25|17/08/1998|350|3|100.17|127.74
25|21/08/1998|350|2|101.47|127.74
25|25/08/1998|350|3|100.17|125.98
25|03/09/1998|999|2|98.43|127.74
25|08/09/1998|999|3|97.16|127.74
25|20/09/1998|999|2|99.8|126.48
26|14/07/1998|999|3|135.37|167.83
26|25/07/1998|999|3|132.98|167.24
26|17/08/1998|350|3|132.98|169.58
26|08/09/1998|999|3|129|169.58
26|17/09/1998|999|3|129|167.24
27|16/08/1998|350|2|40.4|48.59
27|21/09/1998|999|2|39.19|48.59
28|07/07/1998|999|2|179.6|216.38
28|07/08/1998|350|3|180.5|214.14
28|08/08/1998|350|2|179.6|216.38
29|12/07/1998|999|3|453.95|546.4
29|28/07/1998|999|4|431.39|552.11
29|19/08/1998|350|4|431.39|544.49
29|21/08/1998|350|2|451.64|544.49
29|12/09/1998|999|3|432.55|544.49
29|20/09/1998|999|4|418.45|544.49
30|17/07/1998|999|3|9.01|10.83
30|08/08/1998|350|2|9.14|10.83
30|13/08/1998|350|2|8.97|10.94
31|13/07/1998|999|3|8.12|9.74
31|19/07/1998|999|2|8.07|9.85
31|08/08/1998|350|2|8.07|9.71
31|10/08/1998|350|2|8.07|9.71
31|12/08/1998|350|3|7.97|9.85
33|13/08/1998|350|2|40.4|46.74
33|17/08/1998|350|2|40.4|46.74
33|23/09/1998|999|3|38.69|47.39
34|07/07/1998|999|2|36.56|45.75
35|03/07/1998|999|2|44.89|56.99
35|26/07/1998|999|3|44.33|57.79
35|10/08/1998|350|4|43.13|54.45
35|17/08/1998|350|3|44.33|56.99
35|18/08/1998|350|4|43.7|56.99
35|20/08/1998|350|2|45.15|54.45
35|28/08/1998|350|3|47.07|53.7
35|16/09/1998|999|2|43.54|56.99
35|18/09/1998|999|4|42.39|56.99
35|26/09/1998|999|3|43|56.99
36|14/07/1998|999|3|39.88|51.29
36|16/07/1998|999|3|39.88|51.29
36|23/07/1998|999|2|40.4|52.01
36|06/09/1998|999|3|38.69|51.29
37|01/07/1998|999|3|48.75|62.69
37|28/07/1998|999|3|51.78|59.08
37|15/08/1998|350|4|47.44|59.91
37|05/09/1998|999|2|47.9|63.57
38|07/07/1998|999|3|26.59|34.19
38|09/07/1998|999|3|26.59|34.67
38|26/08/1998|350|3|26.59|34.19
38|31/08/1998|350|2|26.93|34.19
39|22/07/1998|999|2|31.43|40.45
39|26/08/1998|350|3|31.02|39.89
40|01/07/1998|999|3|40.12|46.79
40|13/07/1998|999|3|40.6|49.66
40|13/08/1998|350|2|40.4|49.49
40|19/08/1998|350|4|38.81|47.45
40|07/09/1998|999|4|37.65|46.79
40|26/09/1998|999|4|37.65|46.79
41|20/07/1998|999|3|40.12|46.79
41|09/08/1998|350|3|40.12|46.79
41|26/09/1998|999|3|38.92|47.45
42|01/07/1998|999|2|40.64|46.79
42|04/07/1998|999|3|40.12|47.45
42|20/07/1998|999|3|40.12|46.79
42|07/08/1998|350|2|41.28|46.93
42|19/08/1998|350|2|41.21|46.98
42|24/08/1998|350|4|38.81|46.79
42|17/09/1998|999|4|37.65|46.79
42|19/09/1998|999|4|37.65|47.45
43|30/07/1998|999|2|40.64|46.79
43|04/08/1998|350|4|38.81|46.79
43|17/08/1998|350|3|40.12|47.45
44|07/07/1998|999|3|40.84|46.95
44|10/07/1998|999|3|40.12|47.45
44|28/07/1998|999|3|40.12|46.79
44|09/08/1998|350|4|39.51|46.95
44|19/09/1998|999|2|39.41|47.45
45|04/07/1998|999|3|40.12|47.45
45|30/07/1998|999|4|38.81|46.79
45|10/08/1998|350|3|40.84|46.95
45|19/08/1998|350|2|41.21|46.98
45|24/08/1998|350|4|38.81|46.79
45|28/08/1998|350|2|40.64|47.45
45|31/08/1998|350|4|38.81|46.79
45|22/09/1998|999|2|39.41|46.79
46|07/07/1998|999|2|20.94|24.93
46|30/08/1998|350|3|20.39|25.18
47|28/07/1998|999|3|25.85|30.81
47|29/08/1998|350|2|26.66|30.19
47|04/09/1998|999|4|24.6|29.59
47|09/09/1998|999|3|25.08|30.38
48|07/07/1998|999|2|10.96|13
48|07/08/1998|350|3|10.82|13
48|12/09/1998|999|3|10.5|13
48|26/09/1998|999|2|10.44|12.95
113|07/07/1998|999|3|20.39|27.51
113|27/08/1998|350|4|19.84|23.45
113|06/09/1998|999|4|19.25|23.78
113|12/09/1998|999|3|19.78|27.51
114|11/07/1998|999|2|17.05|22.72
114|24/08/1998|350|2|17.35|22.49
114|01/09/1998|999|3|16.44|19.64
114|19/09/1998|999|3|16.32|22.72
115|05/09/1998|999|3|7.77|9.17
115|18/09/1998|999|3|7.77|9.17
115|27/09/1998|999|2|7.88|9.17
116|24/07/1998|999|2|10.96|14.2
116|03/08/1998|350|4|10.35|12.4
116|06/08/1998|350|3|10.63|14.15
116|24/08/1998|350|3|10.63|14.15
116|01/09/1998|999|3|10.38|12.4
116|09/09/1998|999|3|10.31|14.15
117|01/07/1998|999|3|8.12|10.65
117|09/07/1998|999|3|7.97|10.61
117|15/07/1998|999|3|7.97|10.76
117|01/08/1998|350|2|8.21|10.65
117|24/08/1998|350|3|7.97|10.61
117|27/08/1998|350|3|8.02|9.3
117|17/09/1998|999|4|7.52|9.3
118|05/08/1998|350|4|6.9|8.26
118|01/09/1998|999|3|7.03|8.18
118|17/09/1998|999|2|7|8.26
119|07/07/1998|999|2|6.28|8.37
119|15/07/1998|999|2|6.28|8.37
119|18/07/1998|999|2|6.28|8.37
119|11/08/1998|350|3|6.31|8.28
119|27/08/1998|350|2|6.31|7.23
119|26/09/1998|999|3|6.02|8.37
120|08/07/1998|999|3|6.21|9
120|17/07/1998|999|3|6.21|9
120|20/07/1998|999|3|6.21|9
120|04/09/1998|999|2|6.21|8.91
123|05/07/1998|999|2|44.89|64.38
123|29/09/1998|999|3|43|64.38
125|04/07/1998|999|3|14.17|16.84
125|11/07/1998|999|4|13.8|16.59
125|04/08/1998|350|3|14.27|16.59
125|11/08/1998|350|2|14.45|16.59
125|01/09/1998|999|3|13.75|16.61
125|18/09/1998|999|3|14|16.67
125|22/09/1998|999|2|14.01|16.36
126|18/07/1998|999|2|26.04|30.12
126|01/08/1998|350|3|25.7|30.54
127|18/07/1998|999|3|32.8|51.39
127|21/07/1998|999|3|1035.87|1264.99
127|31/07/1998|999|2|33.41|38.14
127|05/08/1998|350|3|32.8|50.68
127|11/08/1998|350|4|31.92|38.67
127|27/08/1998|350|3|33.38|50.86
127|20/09/1998|999|2|963.82|1264.99
128|04/07/1998|999|3|24.82|38.89
128|22/07/1998|999|4|24.15|28.86
128|18/08/1998|350|4|24.15|29.26
128|22/08/1998|350|3|24.97|29.26
129|27/07/1998|999|3|172.12|198.97
129|11/08/1998|350|2|174.33|201.76
129|15/08/1998|350|2|174.33|201.76
129|24/08/1998|350|3|172.12|201.76
129|01/09/1998|999|3|166.95|201.76
130|18/07/1998|999|4|77.65|94.08
130|24/07/1998|999|2|81.3|94.08
130|09/08/1998|350|3|80.26|92.78
130|04/09/1998|999|2|78.86|94.08
130|29/09/1998|999|4|75.31|92.78
131|18/08/1998|350|3|17.14|26.11
131|04/09/1998|999|3|16.32|26.02
132|24/07/1998|999|2|22.44|34.72
132|24/07/1998|999|3|22.14|34.24
133|24/07/1998|999|2|27.83|42.46
133|15/08/1998|350|3|27.48|42.46
133|06/09/1998|999|2|26.99|42.46
140|23/08/1998|350|3|27.06|41.23
140|16/09/1998|999|3|25.79|41.67
148|14/09/1998|999|3|18.06|28.76
24|13/08/1998|350|3|41.5|48.83
27|20/09/1998|999|2|39.19|48.59
35|30/07/1998|999|4|43.13|54.45
43|13/07/1998|999|4|38.81|47.45
45|10/08/1998|350|2|41.37|46.95
127|09/08/1998|350|3|34.83|38.67
129|18/09/1998|999|4|161.52|198.97
14|14/07/1998|999|4|862.8|1108.99
21|07/07/1998|999|2|812.97|1052.99
22|26/07/1998|999|2|22.58|26.56
22|23/08/1998|350|4|21.56|26.56
24|03/07/1998|999|2|42.04|48.83
25|28/07/1998|999|2|101.47|127.74
26|02/08/1998|350|3|132.98|169.58
26|26/08/1998|350|3|135.37|167.83
28|07/08/1998|350|2|179.6|213.39
29|19/07/1998|999|3|445.92|544.49
29|26/07/1998|999|4|431.39|544.49
33|07/07/1998|999|2|41.13|46.9
35|23/07/1998|999|3|44.33|57.79
37|24/07/1998|999|3|51.78|59.91
37|01/08/1998|350|3|48.75|62.69
37|12/08/1998|350|3|48.75|63.57
39|09/07/1998|999|2|31.43|40.45
40|04/09/1998|999|2|39.41|47.45
41|07/07/1998|999|3|40.12|46.79
41|10/08/1998|350|2|40.64|47.45
41|19/08/1998|350|2|41.21|46.98
41|19/09/1998|999|4|37.65|47.45
44|04/09/1998|999|3|39.46|46.98
45|28/08/1998|350|4|38.81|47.45
47|28/07/1998|999|2|26.19|30.5
47|26/09/1998|999|2|25.4|30.5
113|13/08/1998|350|3|20.39|27.51
115|09/09/1998|999|3|7.77|9.3
115|19/09/1998|999|3|7.77|9.3
116|14/09/1998|999|2|10.51|12.4
117|21/09/1998|999|2|7.88|9.3
119|01/08/1998|350|2|6.4|8.28
123|24/08/1998|350|3|44.33|64.38
127|14/07/1998|999|4|949.08|1282.7
128|24/08/1998|350|3|24.82|38.89
128|04/09/1998|999|3|24.08|38.89
129|01/07/1998|999|2|174.33|201.76
130|01/09/1998|999|4|75.31|92.78
13|05/08/1998|350|2|808.21|1222.87
14|17/07/1998|999|4|862.8|1108.99
14|19/07/1998|999|4|862.8|1124.52
14|25/08/1998|350|3|886.57|1239.99
15|05/07/1998|999|4|874.24|1013.99
15|03/08/1998|350|3|891.85|999.99
15|05/08/1998|350|2|898.01|1013.99
15|16/09/1998|999|3|865.09|999.99
15|20/09/1998|999|3|865.09|999.99
15|28/09/1998|999|3|865.09|999.99
17|20/08/1998|350|3|975.22|1516.93
17|20/09/1998|999|2|958.19|1495.99
18|10/07/1998|999|4|1121.64|1442.99
18|03/09/1998|999|2|1134.62|1632.79
19|10/07/1998|999|3|49.64|61.22
19|10/08/1998|350|2|50.28|61.22
19|10/09/1998|999|2|48.77|61.22
19|20/09/1998|999|2|48.77|61.22
19|26/09/1998|999|2|48.77|61.22
20|07/08/1998|350|2|538.81|608.39
20|23/09/1998|999|2|522.65|599.99
21|02/07/1998|999|4|776.52|1067.73
21|28/07/1998|999|4|776.52|1052.99
21|30/07/1998|999|3|802.67|1067.73
21|19/09/1998|999|2|788.58|1067.73
22|12/08/1998|350|4|21.56|26.56
22|20/08/1998|350|2|22.58|26.56
22|21/08/1998|350|3|22.29|26.56
22|08/09/1998|999|4|20.92|26.56
22|10/09/1998|999|3|21.61|26.19
22|25/09/1998|999|2|21.91|26.19
23|08/07/1998|999|3|19.85|23.83
23|10/07/1998|999|3|19.49|23.75
23|17/07/1998|999|3|19.49|24.08
23|20/07/1998|999|2|19.75|24.08
23|26/07/1998|999|2|20.1|23.83
23|26/07/1998|999|3|19.85|23.83
23|13/08/1998|350|3|19.49|23.75
23|10/09/1998|999|2|19.42|23.85
23|26/09/1998|999|2|19.42|23.85
24|03/07/1998|999|3|41.5|48.83
24|17/07/1998|999|2|41.3|48.66
24|16/09/1998|999|2|40.06|48.66
25|16/07/1998|999|3|101.97|126.42
25|08/08/1998|350|3|100.17|127.74
25|12/08/1998|350|2|101.47|127.74
25|14/08/1998|350|3|101.97|126.42
25|16/08/1998|350|2|101.47|127.74
25|19/09/1998|999|3|97.16|127.74
26|23/07/1998|999|3|132.98|167.24
26|30/07/1998|999|3|132.98|169.58
27|16/08/1998|350|3|39.88|48.59
27|17/08/1998|350|3|39.88|49.27
27|13/09/1998|999|2|39.19|49.27
27|25/09/1998|999|2|39.19|49.27
28|23/08/1998|350|2|179.6|213.39
28|08/09/1998|999|3|171.99|216.38
29|17/07/1998|999|2|451.64|552.11
29|20/07/1998|999|2|451.64|552.11
29|19/08/1998|350|2|451.64|552.11
29|19/09/1998|999|2|438.09|552.11
29|21/09/1998|999|3|432.55|544.49
30|13/07/1998|999|3|9.01|10.83
30|28/07/1998|999|3|8.86|10.79
31|03/07/1998|999|2|8.07|9.71
31|20/07/1998|999|3|7.97|9.71
31|26/07/1998|999|3|7.97|9.85
31|02/08/1998|350|2|8.07|9.71
31|03/08/1998|350|3|7.97|9.71
31|18/08/1998|350|4|8|9.74
31|28/08/1998|350|3|7.97|9.71
32|10/08/1998|350|2|61.06|73.43
32|13/08/1998|350|3|60.28|74.46
32|07/09/1998|999|3|58.48|73.43
33|10/07/1998|999|3|39.88|47.39
34|07/08/1998|350|3|35.45|46.23
34|28/08/1998|350|3|35.45|46.23
34|25/09/1998|999|3|34.39|46.23
35|02/07/1998|999|4|43.13|53.7
35|08/07/1998|999|3|47.07|54.45
35|26/07/1998|999|2|44.89|56.99
35|08/08/1998|350|2|45.15|54.45
35|26/08/1998|350|3|44.33|56.99
35|02/09/1998|999|3|43|56.99
35|13/09/1998|999|2|43.54|56.99
35|26/09/1998|999|4|41.84|54.45
36|29/07/1998|999|3|39.88|52.01
36|02/09/1998|999|3|38.69|52.01
36|13/09/1998|999|2|39.19|51.29
37|01/07/1998|999|4|48.11|59.32
37|13/07/1998|999|3|51.78|59.08
37|28/07/1998|999|2|49.68|59.08
37|09/08/1998|350|3|48.75|63.57
37|13/08/1998|350|4|47.44|59.08
37|19/08/1998|350|3|48.75|63.57
38|26/07/1998|999|2|26.93|34.67
38|17/08/1998|350|2|26.93|34.67
38|15/09/1998|999|3|25.79|34.19
38|16/09/1998|999|4|25.84|34.29
38|28/09/1998|999|2|26.6|34.31
39|31/08/1998|350|2|31.43|39.89
39|22/09/1998|999|3|30.09|40.45
40|24/07/1998|999|2|40.64|46.79
40|30/07/1998|999|4|38.81|46.79
40|04/08/1998|350|2|40.64|46.79
40|04/08/1998|350|4|39.51|46.95
40|20/08/1998|350|4|38.81|47.45
40|24/08/1998|350|4|38.81|46.79
40|31/08/1998|350|2|40.64|46.79
41|07/08/1998|350|2|40.64|46.79
41|28/08/1998|350|2|40.64|46.79
41|01/09/1998|999|3|38.92|46.79
41|17/09/1998|999|4|37.65|46.79
41|19/09/1998|999|2|39.41|47.45
41|19/09/1998|999|3|38.92|47.45
41|22/09/1998|999|3|38.92|47.45
41|29/09/1998|999|4|37.65|46.79
42|30/07/1998|999|3|40.12|46.79
42|10/08/1998|350|3|40.12|47.45
42|13/08/1998|350|4|38.81|46.79
42|17/08/1998|350|2|40.64|47.45
42|01/09/1998|999|2|39.41|46.79
42|01/09/1998|999|4|37.65|47.45
42|07/09/1998|999|3|38.92|47.45
42|19/09/1998|999|3|38.92|47.45
42|29/09/1998|999|3|39.62|46.95
43|04/07/1998|999|4|38.81|47.45
43|13/07/1998|999|3|40.12|46.79
43|17/07/1998|999|3|40.12|47.45
43|30/07/1998|999|4|39.36|46.98
43|04/08/1998|350|3|40.12|46.79
43|07/08/1998|350|4|38.81|47.45
43|10/08/1998|350|2|40.64|47.45
43|15/08/1998|350|2|40.64|46.79
43|31/08/1998|350|2|40.64|47.45
43|12/09/1998|999|3|38.92|47.45
44|04/08/1998|350|2|40.64|47.45
44|13/08/1998|350|3|40.12|47.45
44|22/09/1998|999|3|38.92|46.79
45|01/07/1998|999|2|40.64|47.45
45|07/07/1998|999|3|40.12|47.45
45|20/08/1998|350|2|41.37|46.95
45|22/08/1998|350|2|40.64|47.45
45|01/09/1998|999|4|37.65|47.45
45|19/09/1998|999|4|37.65|47.45
46|10/07/1998|999|3|20.76|24.92
46|30/07/1998|999|2|20.66|24.83
46|05/09/1998|999|2|20.03|25.18
47|04/08/1998|350|2|26.19|30.08
47|10/08/1998|350|3|26.32|30.49
47|31/08/1998|350|4|25.02|29.89
47|19/09/1998|999|2|25.4|30.5
48|20/08/1998|350|2|10.77|12.95
48|22/09/1998|999|2|10.44|12.95
113|17/08/1998|350|3|20.5|23.78
113|17/08/1998|350|4|19.84|23.78
113|29/08/1998|350|3|20.5|23.78
113|06/09/1998|999|3|19.89|23.45
113|22/09/1998|999|2|20.03|27.13
113|29/09/1998|999|2|20.03|27.13
114|04/07/1998|999|3|16.83|22.72
114|17/07/1998|999|3|16.83|22.72
114|01/08/1998|350|3|17.14|22.49
114|09/08/1998|350|3|16.83|22.41
114|17/08/1998|350|3|16.83|22.72
114|04/09/1998|999|4|15.9|19.64
114|11/09/1998|999|4|15.9|19.37
114|27/09/1998|999|4|15.9|19.37
114|29/09/1998|999|2|16.54|22.72
115|03/09/1998|999|3|7.77|9.3
116|28/08/1998|350|2|10.77|14.35
117|04/07/1998|999|3|8.12|10.65
117|06/07/1998|999|2|8.07|10.61
117|30/07/1998|999|3|7.97|10.76
117|21/09/1998|999|4|7.52|9.3
118|17/08/1998|350|4|6.9|8.26
118|18/08/1998|350|3|7.23|8.17
118|04/09/1998|999|4|6.69|8.26
118|19/09/1998|999|4|424.3|546.67
118|24/09/1998|999|2|7|8.15
118|26/09/1998|999|3|432.55|544.49
118|30/09/1998|999|3|432.55|544.49
119|08/07/1998|999|3|6.21|8.37
119|29/07/1998|999|3|6.21|8.25
119|05/08/1998|350|4|6.03|7.13
119|06/08/1998|350|3|6.21|8.25
119|17/08/1998|350|4|6.03|7.23
119|22/08/1998|350|3|6.31|8.28
119|21/09/1998|999|4|5.85|7.23
120|04/07/1998|999|3|6.21|8.88
120|20/07/1998|999|2|6.28|9
120|08/08/1998|350|3|6.21|9
123|15/09/1998|999|3|43|63.49
125|31/07/1998|999|2|14.45|16.36
125|09/09/1998|999|3|13.75|16.61
125|18/09/1998|999|4|13.38|16.36
125|24/09/1998|999|3|13.75|16.61
125|29/09/1998|999|2|13.93|16.61
126|01/07/1998|999|2|26.19|30.08
126|01/07/1998|999|3|26.32|29.76
126|27/07/1998|999|4|25.02|29.66
126|27/08/1998|350|4|25.02|29.66
126|06/09/1998|999|3|25.37|30.23
126|14/09/1998|999|4|24.92|30.24
127|22/07/1998|999|2|33.41|38.14
127|22/08/1998|350|2|33.41|38.14
127|06/09/1998|999|2|32.41|38.67
128|05/08/1998|350|2|25.29|28.86
128|09/08/1998|350|4|24.15|29.26
128|31/08/1998|350|3|24.97|28.86
128|09/09/1998|999|2|24.54|28.86
128|11/09/1998|999|2|24.38|38.89
129|04/07/1998|999|2|174.33|201.76
129|29/07/1998|999|2|174.33|198.97
129|31/07/1998|999|2|174.33|201.76
129|22/08/1998|350|2|174.33|198.97
129|31/08/1998|350|2|174.33|198.97
129|04/09/1998|999|4|161.52|201.76
129|09/09/1998|999|3|166.95|198.97
129|15/09/1998|999|3|166.95|198.97
129|15/09/1998|999|4|161.52|198.97
130|15/07/1998|999|3|79.79|123.29
130|24/07/1998|999|3|79.79|123.29
130|27/08/1998|350|3|79.79|123.29
130|06/09/1998|999|3|77.39|123.29
130|29/09/1998|999|2|78.86|92.78
131|06/09/1998|999|2|16.54|26.02
132|22/09/1998|999|2|21.77|34.24
133|31/08/1998|350|3|27.98|42.61
133|09/09/1998|999|3|27.15|42.61
140|18/07/1998|999|3|26.59|41.67
146|23/09/1998|999|3|10.31|16.43
148|18/07/1998|999|2|18.85|28.76
148|18/08/1998|350|3|18.95|28.86
18|25/08/1998|350|2|1169.71|1632.79
18|27/08/1998|350|2|1167.42|1702.99
29|16/08/1998|350|4|431.39|544.49
29|19/08/1998|350|3|445.92|544.49
31|02/09/1998|999|3|7.73|9.85
35|28/07/1998|999|2|45.15|53.7
14|25/08/1998|350|4|862.8|1124.52
15|17/09/1998|999|4|848.63|1003.99
21|20/08/1998|350|3|802.67|1052.99
21|17/09/1998|999|2|788.58|1067.73
21|23/09/1998|999|4|753.22|1067.73
23|26/08/1998|350|3|19.85|23.83
24|10/07/1998|999|3|40.77|49.34
24|07/08/1998|350|3|40.77|49.34
29|13/08/1998|350|3|445.92|544.49
30|20/08/1998|350|3|8.86|10.79
31|14/07/1998|999|3|7.97|9.71
31|28/07/1998|999|3|7.97|9.71
31|03/08/1998|350|4|7.87|9.85
34|02/09/1998|999|2|34.83|45.59
35|25/08/1998|350|4|43.7|57.79
35|03/09/1998|999|4|43.15|57.19
35|28/09/1998|999|4|43.15|57.19
36|09/07/1998|999|3|39.88|51.29
36|23/08/1998|350|3|39.88|52.01
36|30/08/1998|350|2|40.4|51.29
36|11/09/1998|999|3|39.37|51.47
37|16/08/1998|350|4|48.08|63.57
38|22/08/1998|350|3|26.59|34.19
39|31/08/1998|350|3|31.02|39.89
40|10/08/1998|350|2|40.4|49.49
40|15/08/1998|350|2|40.4|49.49
43|28/08/1998|350|2|40.64|46.79
44|13/08/1998|350|4|38.81|47.45
47|17/07/1998|999|4|25.02|29.89
47|24/08/1998|350|2|26.19|30.5
113|18/08/1998|350|3|20.76|27.22
113|19/09/1998|999|4|19.25|23.78
114|07/07/1998|999|3|16.83|22.72
114|09/09/1998|999|2|16.64|19.64
116|28/07/1998|999|2|10.77|14.35
117|07/07/1998|999|2|8.07|10.76
118|14/09/1998|999|2|7|8.26
119|09/07/1998|999|3|6.21|8.25
120|04/09/1998|999|3|6.02|8.88
125|15/09/1998|999|4|13.38|16.36
126|27/08/1998|350|3|25.85|29.66
127|03/08/1998|350|3|1035.87|1282.7
13|20/08/1998|350|3|797.91|1205.99
14|14/07/1998|999|2|903.29|1108.99
14|20/09/1998|999|2|871.07|1257.35
15|05/07/1998|999|2|898.01|1013.99
15|17/09/1998|999|3|865.09|1013.99
17|21/07/1998|999|3|992.78|1501.23
17|10/08/1998|350|2|987.82|1495.99
17|25/08/1998|350|2|987.82|1516.93
17|05/09/1998|999|4|932.82|1495.99
18|20/08/1998|350|4|1141.83|1448.04
19|19/08/1998|350|3|49.64|61.22
21|08/07/1998|999|2|824.34|1057.2
22|14/07/1998|999|3|22.29|26.56
22|08/08/1998|350|2|22.58|26.56
22|19/08/1998|350|4|21.56|26.56
22|26/08/1998|350|2|22.58|26.56
22|12/09/1998|999|3|21.61|26.56
22|26/09/1998|999|4|20.92|26.19
22|30/09/1998|999|4|20.92|26.56
23|14/07/1998|999|2|19.75|24.08
23|20/08/1998|350|3|19.49|24.08
23|21/09/1998|999|3|18.91|23.75
24|21/07/1998|999|2|41.3|49.34
24|10/08/1998|350|4|40.21|49.34
24|12/08/1998|350|3|40.77|49.34
24|13/08/1998|350|2|42.04|48.83
24|20/08/1998|350|2|41.3|49.34
24|21/08/1998|350|3|40.77|49.34
24|25/08/1998|350|3|40.77|48.66
24|25/08/1998|350|4|40.21|48.66
24|14/09/1998|999|3|39.55|49.34
24|29/09/1998|999|4|39.01|48.66
25|13/07/1998|999|2|101.47|127.74
25|21/07/1998|999|3|100.17|125.98
25|10/09/1998|999|2|100.21|126.42
26|26/07/1998|999|3|132.98|167.24
26|28/07/1998|999|3|132.98|169.58
27|12/07/1998|999|2|40.4|49.27
27|21/08/1998|350|3|39.88|48.59
27|20/09/1998|999|3|38.69|48.59
28|10/07/1998|999|2|179.6|213.39
28|19/08/1998|350|2|179.6|213.39
29|10/08/1998|350|3|453.05|546.12
29|16/08/1998|350|3|445.92|544.49
29|17/08/1998|350|3|445.92|552.11
29|21/08/1998|350|4|431.39|544.49
29|25/09/1998|999|2|438.09|552.11
30|03/09/1998|999|3|8.59|10.79
30|16/09/1998|999|3|8.59|10.94
31|07/07/1998|999|3|8.12|9.74
31|16/08/1998|350|3|8.12|9.74
31|26/08/1998|350|3|7.97|9.71
31|07/09/1998|999|3|7.73|9.71
31|12/09/1998|999|3|7.73|9.71
31|13/09/1998|999|2|7.97|9.74
32|30/07/1998|999|2|62.16|73.69
32|26/09/1998|999|2|59.22|73.43
34|16/07/1998|999|3|36.08|45.75
34|26/07/1998|999|3|35.45|46.23
34|13/09/1998|999|3|34.39|45.59
35|13/07/1998|999|3|47.07|54.45
35|23/07/1998|999|4|43.13|53.7
35|02/08/1998|350|3|47.07|54.45
35|16/08/1998|350|4|43.7|57.79
35|20/08/1998|350|3|47.07|54.45
35|28/08/1998|350|2|45.15|53.7
35|02/09/1998|999|4|43|57.22
35|03/09/1998|999|3|43|57.79
35|06/09/1998|999|4|43.06|57.16
35|08/09/1998|999|3|43|57.79
36|18/08/1998|350|2|40.4|52.01
36|02/09/1998|999|2|39.19|51.29
36|18/09/1998|999|3|38.69|52.01
37|24/08/1998|350|2|49.68|59.91
37|28/08/1998|350|4|47.44|59.08
37|05/09/1998|999|3|48.14|62.91
37|05/09/1998|999|4|46.63|63.57
38|16/08/1998|350|4|26.22|34.67
38|22/08/1998|350|4|26.22|34.67
39|01/07/1998|999|2|31.43|40.45
39|05/08/1998|350|4|31.03|40.05
39|06/09/1998|999|4|29.68|39.89
39|13/09/1998|999|2|31.03|40.03
39|13/09/1998|999|3|30.09|39.89
39|26/09/1998|999|4|30.1|40.05
40|07/07/1998|999|3|39.88|49.49
40|13/07/1998|999|2|40.64|47.45
40|12/08/1998|350|3|40.12|47.45
40|20/08/1998|350|3|39.88|49.49
41|04/07/1998|999|4|38.81|47.45
41|10/07/1998|999|3|40.12|46.79
41|10/08/1998|350|3|40.12|46.79
41|13/08/1998|350|2|40.64|47.45
41|20/08/1998|350|3|40.12|47.45
42|04/07/1998|999|2|40.64|47.45
42|07/07/1998|999|4|39.51|46.95
42|13/07/1998|999|4|38.81|47.45
42|24/07/1998|999|2|40.64|46.79
42|24/07/1998|999|4|38.81|46.79
42|12/09/1998|999|2|40.13|46.95
42|26/09/1998|999|4|38.18|46.98
43|10/07/1998|999|4|39.51|46.95
43|24/08/1998|350|4|38.81|46.79
43|17/09/1998|999|3|38.92|47.45
44|10/08/1998|350|3|40.12|47.45
44|12/08/1998|350|3|40.12|47.45
44|04/09/1998|999|2|39.41|47.45
44|22/09/1998|999|2|39.41|47.45
45|07/07/1998|999|4|39.51|46.95
45|20/07/1998|999|4|38.81|46.79
45|09/08/1998|350|4|39.51|46.95
45|19/08/1998|350|3|40.12|47.45
46|20/07/1998|999|2|20.66|24.83
46|20/08/1998|350|2|20.66|25.18
46|16/09/1998|999|4|19.78|24.93
47|20/07/1998|999|4|25.02|29.89
47|24/07/1998|999|4|25.02|29.89
47|20/08/1998|350|3|26.32|30.49
48|07/09/1998|999|3|10.5|13
113|18/07/1998|999|3|20.76|27.22
113|23/07/1998|999|3|20.39|27.51
113|02/08/1998|350|3|20.39|27.51
113|07/08/1998|350|3|20.39|27.51
113|23/08/1998|350|3|20.39|27.51
113|24/08/1998|350|3|20.39|27.51
113|29/08/1998|350|2|20.77|23.78
