PROD_ID|CUST_ID|TIME_ID|CHANNEL_ID|PROMO_ID|QUANTITY_SOLD|AMOUNT_SOLD
31|3214|07/03/1998|3|999|1|9.74
31|3337|07/03/1998|3|999|1|9.74
31|3550|07/03/1998|3|999|1|9.74
31|3669|07/03/1998|3|999|1|9.74
31|4191|07/03/1998|3|999|1|9.74
31|4397|07/03/1998|3|999|1|9.74
31|4463|07/03/1998|3|999|1|9.74
31|4664|07/03/1998|3|999|1|9.74
31|4754|07/03/1998|3|999|1|9.74
31|4897|07/03/1998|3|999|1|9.74
31|5954|07/03/1998|3|999|1|9.74
31|6670|07/03/1998|3|999|1|9.74
31|6859|07/03/1998|3|999|1|9.74
31|7658|07/03/1998|3|999|1|9.74
31|7872|07/03/1998|3|999|1|9.74
31|7942|07/03/1998|3|999|1|9.74
31|8192|07/03/1998|3|999|1|9.74
31|8481|07/03/1998|3|999|1|9.74
31|8571|07/03/1998|3|999|1|9.74
31|8685|07/03/1998|3|999|1|9.74
31|8871|07/03/1998|3|999|1|9.74
31|8895|07/03/1998|3|999|1|9.74
31|9316|07/03/1998|3|999|1|9.74
31|9573|07/03/1998|3|999|1|9.74
31|10701|07/03/1998|3|999|1|9.74
31|11124|07/03/1998|3|999|1|9.74
31|11739|07/03/1998|3|999|1|9.74
31|14124|07/03/1998|3|999|1|9.74
31|15826|07/03/1998|3|999|1|9.74
31|22985|07/03/1998|3|999|1|9.74
31|26630|07/03/1998|3|999|1|9.74
31|30605|07/03/1998|3|999|1|9.74
31|945|08/03/1998|3|999|1|9.71
31|1293|08/03/1998|3|999|1|9.71
31|1846|08/03/1998|3|999|1|9.71
31|1948|08/03/1998|3|999|1|9.71
31|2382|08/03/1998|3|999|1|9.71
31|2819|08/03/1998|3|999|1|9.71
31|2903|08/03/1998|3|999|1|9.71
31|3375|08/03/1998|3|999|1|9.71
31|3428|08/03/1998|3|999|1|9.71
31|3557|08/03/1998|3|999|1|9.71
31|3570|08/03/1998|3|999|1|9.71
31|4398|08/03/1998|3|999|1|9.71
31|4802|08/03/1998|3|999|1|9.71
31|5204|08/03/1998|3|999|1|9.71
31|5525|08/03/1998|3|999|1|9.71
31|5647|08/03/1998|3|999|1|9.71
31|5732|08/03/1998|3|999|1|9.71
31|6278|08/03/1998|3|999|1|9.71
31|6859|08/03/1998|3|999|1|9.71
31|7872|08/03/1998|3|999|1|9.71
31|8543|08/03/1998|3|999|1|9.71
31|9037|08/03/1998|3|999|1|9.71
31|9579|08/03/1998|3|999|1|9.71
31|10101|08/03/1998|3|999|1|9.71
31|12782|08/03/1998|3|999|1|9.71
31|945|10/03/1998|3|999|1|9.71
31|987|10/03/1998|3|999|1|9.71
31|1481|10/03/1998|3|999|1|9.71
31|1844|10/03/1998|3|999|1|9.71
31|2033|10/03/1998|3|999|1|9.71
31|2380|10/03/1998|3|999|1|9.71
31|2423|10/03/1998|3|999|1|9.71
31|2683|10/03/1998|3|999|1|9.71
31|2869|10/03/1998|3|999|1|9.71
31|3559|10/03/1998|3|999|1|9.71
31|5203|10/03/1998|3|999|1|9.71
31|5321|10/03/1998|3|999|1|9.71
31|5503|10/03/1998|3|999|1|9.71
31|5731|10/03/1998|3|999|1|9.71
31|6277|10/03/1998|3|999|1|9.71
31|8540|10/03/1998|3|999|1|9.71
31|9035|10/03/1998|3|999|1|9.71
31|10099|10/03/1998|3|999|1|9.71
31|12099|10/03/1998|3|999|1|9.71
31|689|13/03/1998|3|999|1|9.71
31|922|13/03/1998|3|999|1|9.71
31|966|13/03/1998|3|999|1|9.71
31|1342|13/03/1998|3|999|1|9.71
31|1481|13/03/1998|3|999|1|9.71
31|1731|13/03/1998|3|999|1|9.71
31|1843|13/03/1998|3|999|1|9.71
31|1946|13/03/1998|3|999|1|9.71
31|2125|13/03/1998|3|999|1|9.71
31|2273|13/03/1998|3|999|1|9.71
31|3547|13/03/1998|3|999|1|9.71
31|3706|13/03/1998|3|999|1|9.71
31|4512|13/03/1998|3|999|1|9.71
31|5318|13/03/1998|3|999|1|9.71
31|5475|13/03/1998|3|999|1|9.71
31|5492|13/03/1998|3|999|1|9.71
31|5731|13/03/1998|3|999|1|9.71
31|6276|13/03/1998|3|999|1|9.71
31|7850|13/03/1998|3|999|1|9.71
31|7871|13/03/1998|3|999|1|9.71
31|8351|13/03/1998|3|999|1|9.71
31|8384|13/03/1998|3|999|1|9.71
31|9417|13/03/1998|3|999|1|9.71
31|12097|13/03/1998|3|999|1|9.71
31|12824|13/03/1998|3|999|1|9.71
31|698|14/03/1998|3|999|1|9.74
31|731|14/03/1998|3|999|1|9.74
31|1215|14/03/1998|3|999|1|9.74
31|1346|14/03/1998|3|999|1|9.74
31|1469|14/03/1998|3|999|1|9.74
31|1931|14/03/1998|3|999|1|9.74
31|2381|14/03/1998|3|999|1|9.74
31|2685|14/03/1998|3|999|1|9.74
31|2703|14/03/1998|3|999|1|9.74
31|3501|14/03/1998|3|999|1|9.74
31|5540|14/03/1998|3|999|1|9.74
31|6242|14/03/1998|3|999|1|9.74
31|7164|14/03/1998|3|999|1|9.74
31|7199|14/03/1998|3|999|1|9.74
31|9483|14/03/1998|3|999|1|9.74
31|10379|14/03/1998|3|999|1|9.74
31|11141|14/03/1998|3|999|1|9.74
31|11159|14/03/1998|3|999|1|9.74
31|11257|14/03/1998|3|999|1|9.74
31|18986|14/03/1998|3|999|1|9.74
31|33729|14/03/1998|3|999|1|9.74
31|389|16/03/1998|3|999|1|9.71
31|445|16/03/1998|3|999|1|9.71
31|1025|16/03/1998|3|999|1|9.71
31|1246|16/03/1998|3|999|1|9.71
31|1380|16/03/1998|3|999|1|9.71
31|1558|16/03/1998|3|999|1|9.71
31|2081|16/03/1998|3|999|1|9.71
31|2187|16/03/1998|3|999|1|9.71
31|3572|16/03/1998|3|999|1|9.71
31|4034|16/03/1998|3|999|1|9.71
31|4347|16/03/1998|3|999|1|9.71
31|4563|16/03/1998|3|999|1|9.71
31|5604|16/03/1998|3|999|1|9.71
31|6026|16/03/1998|3|999|1|9.71
31|7911|16/03/1998|3|999|1|9.71
31|9867|16/03/1998|3|999|1|9.71
31|10377|16/03/1998|3|999|1|9.71
31|10538|16/03/1998|3|999|1|9.71
31|11556|16/03/1998|3|999|1|9.71
31|11821|16/03/1998|3|999|1|9.71
31|17449|16/03/1998|3|999|1|9.71
31|427|17/03/1998|3|999|1|9.71
31|519|17/03/1998|3|999|1|9.71
31|613|17/03/1998|3|999|1|9.71
31|954|17/03/1998|3|999|1|9.71
31|1578|17/03/1998|3|999|1|9.71
31|1841|17/03/1998|3|999|1|9.71
31|2401|17/03/1998|3|999|1|9.71
31|3028|17/03/1998|3|999|1|9.71
31|3104|17/03/1998|3|999|1|9.71
31|3141|17/03/1998|3|999|1|9.71
31|3819|17/03/1998|3|999|1|9.71
31|3941|17/03/1998|3|999|1|9.71
31|4436|17/03/1998|3|999|1|9.71
31|4628|17/03/1998|3|999|1|9.71
31|4641|17/03/1998|3|999|1|9.71
31|5298|17/03/1998|3|999|1|9.71
31|5588|17/03/1998|3|999|1|9.71
31|5715|17/03/1998|3|999|1|9.71
31|5720|17/03/1998|3|999|1|9.71
31|5727|17/03/1998|3|999|1|9.71
31|7156|17/03/1998|3|999|1|9.71
31|8348|17/03/1998|3|999|1|9.71
31|9410|17/03/1998|3|999|1|9.71
31|11443|17/03/1998|3|999|1|9.71
31|12096|17/03/1998|3|999|1|9.71
31|15095|17/03/1998|3|999|1|9.71
31|329|19/03/1998|2|999|1|9.85
31|705|19/03/1998|2|999|1|9.85
31|1703|19/03/1998|2|999|1|9.85
31|1991|19/03/1998|2|999|1|9.85
31|2595|19/03/1998|2|999|1|9.85
31|2849|19/03/1998|2|999|1|9.85
31|3084|19/03/1998|2|999|1|9.85
31|3332|19/03/1998|2|999|1|9.85
31|3380|19/03/1998|2|999|1|9.85
31|3637|19/03/1998|2|999|1|9.85
31|3747|19/03/1998|2|999|1|9.85
31|4125|19/03/1998|2|999|1|9.85
31|4415|19/03/1998|2|999|1|9.85
31|6309|19/03/1998|2|999|1|9.85
31|9646|19/03/1998|2|999|1|9.85
31|16309|19/03/1998|2|999|1|9.85
31|467|19/03/1998|3|999|1|9.85
31|1193|19/03/1998|3|999|1|9.85
31|1397|19/03/1998|3|999|1|9.85
31|1749|19/03/1998|3|999|1|9.85
31|1788|19/03/1998|3|999|1|9.85
31|2355|19/03/1998|3|999|1|9.85
31|2557|19/03/1998|3|999|1|9.85
31|2595|19/03/1998|3|999|1|9.85
31|2675|19/03/1998|3|999|1|9.85
31|2849|19/03/1998|3|999|1|9.85
31|3332|19/03/1998|3|999|1|9.85
31|3485|19/03/1998|3|999|1|9.85
31|4991|19/03/1998|3|999|1|9.85
31|5421|19/03/1998|3|999|1|9.85
31|5988|19/03/1998|3|999|1|9.85
31|6309|19/03/1998|3|999|1|9.85
31|6650|19/03/1998|3|999|1|9.85
31|9193|19/03/1998|3|999|1|9.85
31|9453|19/03/1998|3|999|1|9.85
31|10619|19/03/1998|3|999|1|9.85
31|10798|19/03/1998|3|999|1|9.85
31|11945|19/03/1998|3|999|1|9.85
31|23737|19/03/1998|3|999|1|9.85
31|33764|19/03/1998|3|999|1|9.85
31|2204|23/03/1998|2|999|1|9.85
31|2220|23/03/1998|2|999|1|9.85
31|2253|23/03/1998|2|999|1|9.85
31|2585|23/03/1998|2|999|1|9.85
31|2777|23/03/1998|2|999|1|9.85
31|3468|23/03/1998|2|999|1|9.85
31|4052|23/03/1998|2|999|1|9.85
31|4071|23/03/1998|2|999|1|9.85
31|6116|23/03/1998|2|999|1|9.85
31|6564|23/03/1998|2|999|1|9.85
31|7809|23/03/1998|2|999|1|9.85
31|9635|23/03/1998|2|999|1|9.85
31|9737|23/03/1998|2|999|1|9.85
31|13253|23/03/1998|2|999|1|9.85
31|15561|23/03/1998|2|999|1|9.85
31|177|23/03/1998|3|999|1|9.85
31|343|23/03/1998|3|999|1|9.85
31|432|23/03/1998|3|999|1|9.85
31|444|23/03/1998|3|999|1|9.85
31|629|23/03/1998|3|999|1|9.85
31|837|23/03/1998|3|999|1|9.85
31|1037|23/03/1998|3|999|1|9.85
31|1124|23/03/1998|3|999|1|9.85
31|1227|23/03/1998|3|999|1|9.85
31|2051|23/03/1998|3|999|1|9.85
31|2113|23/03/1998|3|999|1|9.85
31|2204|23/03/1998|3|999|1|9.85
31|2220|23/03/1998|3|999|1|9.85
31|2253|23/03/1998|3|999|1|9.85
31|2315|23/03/1998|3|999|1|9.85
31|2530|23/03/1998|3|999|1|9.85
31|2777|23/03/1998|3|999|1|9.85
31|2839|23/03/1998|3|999|1|9.85
31|3159|23/03/1998|3|999|1|9.85
31|3454|23/03/1998|3|999|1|9.85
31|3468|23/03/1998|3|999|1|9.85
31|3548|23/03/1998|3|999|1|9.85
31|3785|23/03/1998|3|999|1|9.85
31|3910|23/03/1998|3|999|1|9.85
31|4052|23/03/1998|3|999|1|9.85
31|4071|23/03/1998|3|999|1|9.85
31|4080|23/03/1998|3|999|1|9.85
31|4401|23/03/1998|3|999|1|9.85
31|4661|23/03/1998|3|999|1|9.85
31|4682|23/03/1998|3|999|1|9.85
31|5164|23/03/1998|3|999|1|9.85
31|5450|23/03/1998|3|999|1|9.85
31|5590|23/03/1998|3|999|1|9.85
31|5627|23/03/1998|3|999|1|9.85
31|5691|23/03/1998|3|999|1|9.85
31|6116|23/03/1998|3|999|1|9.85
31|6173|23/03/1998|3|999|1|9.85
31|6419|23/03/1998|3|999|1|9.85
31|6955|23/03/1998|3|999|1|9.85
31|7078|23/03/1998|3|999|1|9.85
31|7809|23/03/1998|3|999|1|9.85
31|7995|23/03/1998|3|999|1|9.85
31|8477|23/03/1998|3|999|1|9.85
31|8497|23/03/1998|3|999|1|9.85
31|9306|23/03/1998|3|999|1|9.85
31|9737|23/03/1998|3|999|1|9.85
31|10693|23/03/1998|3|999|1|9.85
31|10978|23/03/1998|3|999|1|9.85
31|13253|23/03/1998|3|999|1|9.85
31|14120|23/03/1998|3|999|1|9.85
31|15217|23/03/1998|3|999|1|9.85
31|15561|23/03/1998|3|999|1|9.85
31|17081|23/03/1998|3|999|1|9.85
31|26626|23/03/1998|3|999|1|9.85
31|30147|23/03/1998|3|999|1|9.85
31|33733|23/03/1998|3|999|1|9.85
31|1057|26/03/1998|2|999|1|9.74
31|1558|26/03/1998|2|999|1|9.74
31|2025|26/03/1998|2|999|1|9.74
31|2258|26/03/1998|2|999|1|9.74
31|3345|26/03/1998|2|999|1|9.74
31|3766|26/03/1998|2|999|1|9.74
31|3781|26/03/1998|2|999|1|9.74
31|5715|26/03/1998|2|999|1|9.74
31|7702|26/03/1998|2|999|1|9.74
31|8223|26/03/1998|2|999|1|9.74
31|9646|26/03/1998|2|999|1|9.74
31|11517|26/03/1998|2|999|1|9.74
31|18125|26/03/1998|2|999|1|9.74
31|615|26/03/1998|3|999|1|9.74
31|5015|26/03/1998|3|999|1|9.74
31|6674|26/03/1998|3|999|1|9.74
31|7702|26/03/1998|3|999|1|9.74
31|9188|26/03/1998|3|999|1|9.74
31|9420|26/03/1998|3|999|1|9.74
31|11517|26/03/1998|3|999|1|9.74
31|18125|26/03/1998|3|999|1|9.74
31|40364|26/03/1998|3|999|1|9.74
31|122|28/03/1998|3|999|1|9.71
31|220|28/03/1998|3|999|1|9.71
31|235|28/03/1998|3|999|1|9.71
31|276|28/03/1998|3|999|1|9.71
31|383|28/03/1998|3|999|1|9.71
31|411|28/03/1998|3|999|1|9.71
31|657|28/03/1998|3|999|1|9.71
31|953|28/03/1998|3|999|1|9.71
31|1154|28/03/1998|3|999|1|9.71
31|1255|28/03/1998|3|999|1|9.71
31|1455|28/03/1998|3|999|1|9.71
31|1567|28/03/1998|3|999|1|9.71
31|1645|28/03/1998|3|999|1|9.71
31|1837|28/03/1998|3|999|1|9.71
31|2211|28/03/1998|3|999|1|9.71
31|2406|28/03/1998|3|999|1|9.71
31|2600|28/03/1998|3|999|1|9.71
31|2760|28/03/1998|3|999|1|9.71
31|2855|28/03/1998|3|999|1|9.71
31|2920|28/03/1998|3|999|1|9.71
31|3279|28/03/1998|3|999|1|9.71
31|3392|28/03/1998|3|999|1|9.71
31|3415|28/03/1998|3|999|1|9.71
31|3539|28/03/1998|3|999|1|9.71
31|3720|28/03/1998|3|999|1|9.71
31|3913|28/03/1998|3|999|1|9.71
31|4038|28/03/1998|3|999|1|9.71
31|4621|28/03/1998|3|999|1|9.71
31|4881|28/03/1998|3|999|1|9.71
31|4973|28/03/1998|3|999|1|9.71
31|5696|28/03/1998|3|999|1|9.71
31|5723|28/03/1998|3|999|1|9.71
31|6464|28/03/1998|3|999|1|9.71
31|6612|28/03/1998|3|999|1|9.71
31|6905|28/03/1998|3|999|1|9.71
31|8324|28/03/1998|3|999|1|9.71
31|8722|28/03/1998|3|999|1|9.71
31|8881|28/03/1998|3|999|1|9.71
31|9366|28/03/1998|3|999|1|9.71
31|9862|28/03/1998|3|999|1|9.71
31|10941|28/03/1998|3|999|1|9.71
31|11316|28/03/1998|3|999|1|9.71
31|11403|28/03/1998|3|999|1|9.71
31|11457|28/03/1998|3|999|1|9.71
31|12539|28/03/1998|3|999|1|9.71
31|25244|28/03/1998|3|999|1|9.71
31|28522|28/03/1998|3|999|1|9.71
31|33717|28/03/1998|3|999|1|9.71
31|33722|28/03/1998|3|999|1|9.71
31|33748|28/03/1998|3|999|1|9.71
31|818|30/03/1998|3|999|1|9.71
31|1057|30/03/1998|3|999|1|9.71
31|1287|30/03/1998|3|999|1|9.71
31|1476|30/03/1998|3|999|1|9.71
31|1871|30/03/1998|3|999|1|9.71
31|2025|30/03/1998|3|999|1|9.71
31|2555|30/03/1998|3|999|1|9.71
31|3276|30/03/1998|3|999|1|9.71
31|3345|30/03/1998|3|999|1|9.71
31|3633|30/03/1998|3|999|1|9.71
31|3725|30/03/1998|3|999|1|9.71
31|3766|30/03/1998|3|999|1|9.71
31|3781|30/03/1998|3|999|1|9.71
31|4105|30/03/1998|3|999|1|9.71
31|4940|30/03/1998|3|999|1|9.71
31|6409|30/03/1998|3|999|1|9.71
31|8223|30/03/1998|3|999|1|9.71
31|9929|30/03/1998|3|999|1|9.71
31|11651|30/03/1998|3|999|1|9.71
31|31946|30/03/1998|3|999|1|9.71
31|40743|30/03/1998|3|999|1|9.71
32|523|07/01/1998|3|999|1|74.46
32|797|07/01/1998|3|999|1|74.46
32|904|07/01/1998|3|999|1|74.46
32|945|07/01/1998|3|999|1|74.46
32|1689|07/01/1998|3|999|1|74.46
32|1844|07/01/1998|3|999|1|74.46
32|2077|07/01/1998|3|999|1|74.46
32|2302|07/01/1998|3|999|1|74.46
32|2530|07/01/1998|3|999|1|74.46
32|3549|07/01/1998|3|999|1|74.46
32|4144|07/01/1998|3|999|1|74.46
32|4662|07/01/1998|3|999|1|74.46
32|5204|07/01/1998|3|999|1|74.46
32|5525|07/01/1998|3|999|1|74.46
32|6087|07/01/1998|3|999|1|74.46
32|6517|07/01/1998|3|999|1|74.46
32|6957|07/01/1998|3|999|1|74.46
32|7082|07/01/1998|3|999|1|74.46
32|7933|07/01/1998|3|999|1|74.46
32|7996|07/01/1998|3|999|1|74.46
32|10978|07/01/1998|3|999|1|74.46
32|14120|07/01/1998|3|999|1|74.46
32|26630|07/01/1998|3|999|1|74.46
32|461|10/01/1998|3|999|1|73.43
32|987|10/01/1998|3|999|1|73.43
32|1481|10/01/1998|3|999|1|73.43
32|1523|10/01/1998|3|999|1|73.43
32|1660|10/01/1998|3|999|1|73.43
32|1762|10/01/1998|3|999|1|73.43
32|1948|10/01/1998|3|999|1|73.43
32|2108|10/01/1998|3|999|1|73.43
32|2273|10/01/1998|3|999|1|73.43
32|2380|10/01/1998|3|999|1|73.43
32|2423|10/01/1998|3|999|1|73.43
32|2683|10/01/1998|3|999|1|73.43
32|2865|10/01/1998|3|999|1|73.43
32|3559|10/01/1998|3|999|1|73.43
32|5321|10/01/1998|3|999|1|73.43
32|5731|10/01/1998|3|999|1|73.43
32|6859|10/01/1998|3|999|1|73.43
32|6968|10/01/1998|3|999|1|73.43
32|7571|10/01/1998|3|999|1|73.43
32|8540|10/01/1998|3|999|1|73.43
32|8563|10/01/1998|3|999|1|73.43
32|9035|10/01/1998|3|999|1|73.43
32|9076|10/01/1998|3|999|1|73.43
32|9417|10/01/1998|3|999|1|73.43
32|12099|10/01/1998|3|999|1|73.43
32|14122|10/01/1998|3|999|1|73.43
32|30604|10/01/1998|3|999|1|73.43
32|33846|10/01/1998|3|999|1|73.43
32|360|13/01/1998|3|999|1|73.43
32|444|13/01/1998|3|999|1|73.43
32|629|13/01/1998|3|999|1|73.43
32|689|13/01/1998|3|999|1|73.43
32|912|13/01/1998|3|999|1|73.43
32|966|13/01/1998|3|999|1|73.43
32|1481|13/01/1998|3|999|1|73.43
32|1946|13/01/1998|3|999|1|73.43
32|2107|13/01/1998|3|999|1|73.43
32|2125|13/01/1998|3|999|1|73.43
32|2273|13/01/1998|3|999|1|73.43
32|2839|13/01/1998|3|999|1|73.43
32|3454|13/01/1998|3|999|1|73.43
32|3547|13/01/1998|3|999|1|73.43
32|3548|13/01/1998|3|999|1|73.43
32|5318|13/01/1998|3|999|1|73.43
32|5475|13/01/1998|3|999|1|73.43
32|5730|13/01/1998|3|999|1|73.43
32|6130|13/01/1998|3|999|1|73.43
32|6569|13/01/1998|3|999|1|73.43
32|6968|13/01/1998|3|999|1|73.43
32|7571|13/01/1998|3|999|1|73.43
32|7850|13/01/1998|3|999|1|73.43
32|7995|13/01/1998|3|999|1|73.43
32|8351|13/01/1998|3|999|1|73.43
32|8384|13/01/1998|3|999|1|73.43
32|8563|13/01/1998|3|999|1|73.43
32|9417|13/01/1998|3|999|1|73.43
32|12097|13/01/1998|3|999|1|73.43
32|12824|13/01/1998|3|999|1|73.43
32|15217|13/01/1998|3|999|1|73.43
32|17081|13/01/1998|3|999|1|73.43
32|30147|13/01/1998|3|999|1|73.43
32|33725|13/01/1998|3|999|1|73.43
32|14|17/01/1998|3|999|1|73.69
32|181|17/01/1998|3|999|1|73.69
32|427|17/01/1998|3|999|1|73.69
32|954|17/01/1998|3|999|1|73.69
32|1260|17/01/1998|3|999|1|73.69
32|1578|17/01/1998|3|999|1|73.69
32|1725|17/01/1998|3|999|1|73.69
32|2013|17/01/1998|3|999|1|73.69
32|2104|17/01/1998|3|999|1|73.69
32|2782|17/01/1998|3|999|1|73.69
32|3028|17/01/1998|3|999|1|73.69
32|3103|17/01/1998|3|999|1|73.69
32|4045|17/01/1998|3|999|1|73.69
32|4414|17/01/1998|3|999|1|73.69
32|4628|17/01/1998|3|999|1|73.69
32|5720|17/01/1998|3|999|1|73.69
32|5727|17/01/1998|3|999|1|73.69
32|6968|17/01/1998|3|999|1|73.69
32|6999|17/01/1998|3|999|1|73.69
32|7156|17/01/1998|3|999|1|73.69
32|7571|17/01/1998|3|999|1|73.69
32|8348|17/01/1998|3|999|1|73.69
32|8563|17/01/1998|3|999|1|73.69
32|9410|17/01/1998|3|999|1|73.69
32|11408|17/01/1998|3|999|1|73.69
32|11443|17/01/1998|3|999|1|73.69
32|11663|17/01/1998|3|999|1|73.69
32|29220|17/01/1998|3|999|1|73.69
32|33726|17/01/1998|3|999|1|73.69
32|33738|17/01/1998|3|999|1|73.69
32|2|30/01/1998|3|999|1|73.43
32|145|30/01/1998|3|999|1|73.43
32|254|30/01/1998|3|999|1|73.43
32|429|30/01/1998|3|999|1|73.43
32|819|30/01/1998|3|999|1|73.43
32|1297|30/01/1998|3|999|1|73.43
32|1441|30/01/1998|3|999|1|73.43
32|1553|30/01/1998|3|999|1|73.43
32|1663|30/01/1998|3|999|1|73.43
32|1849|30/01/1998|3|999|1|73.43
32|1949|30/01/1998|3|999|1|73.43
32|2004|30/01/1998|3|999|1|73.43
32|2084|30/01/1998|3|999|1|73.43
32|2262|30/01/1998|3|999|1|73.43
32|2310|30/01/1998|3|999|1|73.43
32|2383|30/01/1998|3|999|1|73.43
32|2797|30/01/1998|3|999|1|73.43
32|2819|30/01/1998|3|999|1|73.43
32|2914|30/01/1998|3|999|1|73.43
32|2994|30/01/1998|3|999|1|73.43
32|3215|30/01/1998|3|999|1|73.43
32|3581|30/01/1998|3|999|1|73.43
32|3960|30/01/1998|3|999|1|73.43
32|4465|30/01/1998|3|999|1|73.43
32|4759|30/01/1998|3|999|1|73.43
32|4942|30/01/1998|3|999|1|73.43
32|5085|30/01/1998|3|999|1|73.43
32|5681|30/01/1998|3|999|1|73.43
32|6279|30/01/1998|3|999|1|73.43
32|6417|30/01/1998|3|999|1|73.43
32|6683|30/01/1998|3|999|1|73.43
32|6913|30/01/1998|3|999|1|73.43
32|7086|30/01/1998|3|999|1|73.43
32|7469|30/01/1998|3|999|1|73.43
32|7873|30/01/1998|3|999|1|73.43
32|7902|30/01/1998|3|999|1|73.43
32|8236|30/01/1998|3|999|1|73.43
32|8686|30/01/1998|3|999|1|73.43
32|8888|30/01/1998|3|999|1|73.43
32|8935|30/01/1998|3|999|1|73.43
32|9039|30/01/1998|3|999|1|73.43
32|9234|30/01/1998|3|999|1|73.43
32|10104|30/01/1998|3|999|1|73.43
32|10268|30/01/1998|3|999|1|73.43
32|11052|30/01/1998|3|999|1|73.43
32|11131|30/01/1998|3|999|1|73.43
32|11453|30/01/1998|3|999|1|73.43
32|12783|30/01/1998|3|999|1|73.43
32|26631|30/01/1998|3|999|1|73.43
32|523|07/02/1998|3|999|1|74.46
32|904|07/02/1998|3|999|1|74.46
32|987|07/02/1998|3|999|1|74.46
32|1297|07/02/1998|3|999|1|74.46
32|1438|07/02/1998|3|999|1|74.46
32|1762|07/02/1998|3|999|1|74.46
32|1786|07/02/1998|3|999|1|74.46
32|1846|07/02/1998|3|999|1|74.46
32|2077|07/02/1998|3|999|1|74.46
32|2302|07/02/1998|3|999|1|74.46
32|2530|07/02/1998|3|999|1|74.46
32|3549|07/02/1998|3|999|1|74.46
32|3581|07/02/1998|3|999|1|74.46
32|4091|07/02/1998|3|999|1|74.46
32|4144|07/02/1998|3|999|1|74.46
32|5590|07/02/1998|3|999|1|74.46
32|5826|07/02/1998|3|999|1|74.46
32|6683|07/02/1998|3|999|1|74.46
32|6957|07/02/1998|3|999|1|74.46
32|7082|07/02/1998|3|999|1|74.46
32|7996|07/02/1998|3|999|1|74.46
32|8198|07/02/1998|3|999|1|74.46
32|8888|07/02/1998|3|999|1|74.46
32|9035|07/02/1998|3|999|1|74.46
32|9038|07/02/1998|3|999|1|74.46
32|14120|07/02/1998|3|999|1|74.46
32|26630|07/02/1998|3|999|1|74.46
32|31292|07/02/1998|3|999|1|74.46
32|177|10/02/1998|3|999|1|74.46
32|343|10/02/1998|3|999|1|74.46
32|432|10/02/1998|3|999|1|74.46
32|966|10/02/1998|3|999|1|74.46
32|2113|10/02/1998|3|999|1|74.46
32|2530|10/02/1998|3|999|1|74.46
32|3454|10/02/1998|3|999|1|74.46
32|3548|10/02/1998|3|999|1|74.46
32|3706|10/02/1998|3|999|1|74.46
32|4080|10/02/1998|3|999|1|74.46
32|5475|10/02/1998|3|999|1|74.46
32|5590|10/02/1998|3|999|1|74.46
32|6569|10/02/1998|3|999|1|74.46
32|6955|10/02/1998|3|999|1|74.46
32|7078|10/02/1998|3|999|1|74.46
32|7871|10/02/1998|3|999|1|74.46
32|7995|10/02/1998|3|999|1|74.46
32|8351|10/02/1998|3|999|1|74.46
32|8888|10/02/1998|3|999|1|74.46
32|10561|10/02/1998|3|999|1|74.46
32|15217|10/02/1998|3|999|1|74.46
32|17081|10/02/1998|3|999|1|74.46
32|26626|10/02/1998|3|999|1|74.46
32|188|17/02/1998|3|999|1|73.43
32|361|17/02/1998|3|999|1|73.43
32|531|17/02/1998|3|999|1|73.43
32|659|17/02/1998|3|999|1|73.43
32|848|17/02/1998|3|999|1|73.43
32|949|17/02/1998|3|999|1|73.43
32|1242|17/02/1998|3|999|1|73.43
32|1261|17/02/1998|3|999|1|73.43
32|1386|17/02/1998|3|999|1|73.43
32|1423|17/02/1998|3|999|1|73.43
32|1485|17/02/1998|3|999|1|73.43
32|1580|17/02/1998|3|999|1|73.43
32|1943|17/02/1998|3|999|1|73.43
32|2021|17/02/1998|3|999|1|73.43
32|2653|17/02/1998|3|999|1|73.43
32|3012|17/02/1998|3|999|1|73.43
32|3014|17/02/1998|3|999|1|73.43
32|3053|17/02/1998|3|999|1|73.43
32|3103|17/02/1998|3|999|1|73.43
32|3526|17/02/1998|3|999|1|73.43
32|3783|17/02/1998|3|999|1|73.43
32|3947|17/02/1998|3|999|1|73.43
32|4523|17/02/1998|3|999|1|73.43
32|5233|17/02/1998|3|999|1|73.43
32|5325|17/02/1998|3|999|1|73.43
32|5517|17/02/1998|3|999|1|73.43
32|5532|17/02/1998|3|999|1|73.43
32|5813|17/02/1998|3|999|1|73.43
32|5847|17/02/1998|3|999|1|73.43
32|6342|17/02/1998|3|999|1|73.43
32|6543|17/02/1998|3|999|1|73.43
32|7076|17/02/1998|3|999|1|73.43
32|7421|17/02/1998|3|999|1|73.43
32|8084|17/02/1998|3|999|1|73.43
32|8747|17/02/1998|3|999|1|73.43
32|8789|17/02/1998|3|999|1|73.43
32|8836|17/02/1998|3|999|1|73.43
32|8888|17/02/1998|3|999|1|73.43
32|9052|17/02/1998|3|999|1|73.43
32|9680|17/02/1998|3|999|1|73.43
32|10104|17/02/1998|3|999|1|73.43
32|10502|17/02/1998|3|999|1|73.43
32|11497|17/02/1998|3|999|1|73.43
32|12831|17/02/1998|3|999|1|73.43
32|14053|17/02/1998|3|999|1|73.43
32|14457|17/02/1998|3|999|1|73.43
32|17011|17/02/1998|3|999|1|73.43
32|17566|17/02/1998|3|999|1|73.43
